# tpr, fnr, fpr
9.156580374805896039e-01,4.296106630931585402e-01,5.703893369068414598e-01
9.156580374805896039e-01,4.295628036086051038e-01,5.704371963913948962e-01
9.157005807151518129e-01,4.295628036086051038e-01,5.704371963913948962e-01
9.157005807151518129e-01,4.294910143817750603e-01,5.705089856182249397e-01
9.157643955669949598e-01,4.294910143817750603e-01,5.705089856182249397e-01
9.157643955669949598e-01,4.294670846394984531e-01,5.705329153605015469e-01
9.157856671842760088e-01,4.294670846394984531e-01,5.705329153605015469e-01
9.157856671842760088e-01,4.294192251549451278e-01,5.705807748450548722e-01
9.158069388015570578e-01,4.294192251549451278e-01,5.705807748450548722e-01
9.158069388015570578e-01,4.293713656703916914e-01,5.706286343296083086e-01
9.158282104188381068e-01,4.293713656703916914e-01,5.706286343296083086e-01
9.158282104188381068e-01,4.292756467012850408e-01,5.707243532987149592e-01
9.158707536534003157e-01,4.292756467012850408e-01,5.707243532987149592e-01
9.158707536534003157e-01,4.291081385053483466e-01,5.708918614946516534e-01
9.158920252706813647e-01,4.291081385053483466e-01,5.708918614946516534e-01
9.158920252706813647e-01,4.290363492785183031e-01,5.709636507214816969e-01
9.159132968879624137e-01,4.290363492785183031e-01,5.709636507214816969e-01
9.159132968879624137e-01,4.289645600516882595e-01,5.710354399483117405e-01
9.159345685052434627e-01,4.289645600516882595e-01,5.710354399483117405e-01
9.159345685052434627e-01,4.289406303094115414e-01,5.710593696905884586e-01
9.159771117398055607e-01,4.289406303094115414e-01,5.710593696905884586e-01
9.159771117398055607e-01,4.287731221134748472e-01,5.712268778865251528e-01
9.159983833570866096e-01,4.287731221134748472e-01,5.712268778865251528e-01
9.159983833570866096e-01,4.287491923711981290e-01,5.712508076288018710e-01
9.160196549743676586e-01,4.287491923711981290e-01,5.712508076288018710e-01
9.160196549743676586e-01,4.286774031443680855e-01,5.713225968556319145e-01
9.160409265916487076e-01,4.286774031443680855e-01,5.713225968556319145e-01
9.160409265916487076e-01,4.286534734020914783e-01,5.713465265979085217e-01
9.160621982089298676e-01,4.286534734020914783e-01,5.713465265979085217e-01
9.160621982089298676e-01,4.286295436598147601e-01,5.713704563401852399e-01
9.160834698262109166e-01,4.286295436598147601e-01,5.713704563401852399e-01
9.160834698262109166e-01,4.285338246907081095e-01,5.714661753092918905e-01
9.161047414434919656e-01,4.285338246907081095e-01,5.714661753092918905e-01
9.161047414434919656e-01,4.285098949484313913e-01,5.714901050515686087e-01
9.161260130607730146e-01,4.285098949484313913e-01,5.714901050515686087e-01
9.161260130607730146e-01,4.283902462370480224e-01,5.716097537629519776e-01
9.161472846780540635e-01,4.283902462370480224e-01,5.716097537629519776e-01
9.161472846780540635e-01,4.283423867524946971e-01,5.716576132475053029e-01
9.161685562953351125e-01,4.283423867524946971e-01,5.716576132475053029e-01
9.161685562953351125e-01,4.282945272679413717e-01,5.717054727320586283e-01
9.161898279126161615e-01,4.282945272679413717e-01,5.717054727320586283e-01
9.161898279126161615e-01,4.281988082988346100e-01,5.718011917011653900e-01
9.162323711471783705e-01,4.281988082988346100e-01,5.718011917011653900e-01
9.162323711471783705e-01,4.281748785565578919e-01,5.718251214434421081e-01
9.162536427644594195e-01,4.281748785565578919e-01,5.718251214434421081e-01
9.162536427644594195e-01,4.281030893297279594e-01,5.718969106702720406e-01
9.162961859990215174e-01,4.281030893297279594e-01,5.718969106702720406e-01
9.162961859990215174e-01,4.279595108760678723e-01,5.720404891239321277e-01
9.163387292335836154e-01,4.279595108760678723e-01,5.720404891239321277e-01
9.163387292335836154e-01,4.278877216492378288e-01,5.721122783507621712e-01
9.163600008508646644e-01,4.278877216492378288e-01,5.721122783507621712e-01
9.163600008508646644e-01,4.277920026801311781e-01,5.722079973198688219e-01
9.163812724681457134e-01,4.277920026801311781e-01,5.722079973198688219e-01
9.163812724681457134e-01,4.277680729378544600e-01,5.722319270621455400e-01
9.164663589372700203e-01,4.277680729378544600e-01,5.722319270621455400e-01
9.164663589372700203e-01,4.277441431955777418e-01,5.722558568044222582e-01
9.164876305545510693e-01,4.277441431955777418e-01,5.722558568044222582e-01
9.164876305545510693e-01,4.275527052573643294e-01,5.724472947426356706e-01
9.165089021718321183e-01,4.275527052573643294e-01,5.724472947426356706e-01
9.165089021718321183e-01,4.275048457728110041e-01,5.724951542271889959e-01
9.165301737891131673e-01,4.275048457728110041e-01,5.724951542271889959e-01
9.165301737891131673e-01,4.274091268037043534e-01,5.725908731962956466e-01
9.165727170236752652e-01,4.274091268037043534e-01,5.725908731962956466e-01
9.165727170236752652e-01,4.273134078345975917e-01,5.726865921654024083e-01
9.165939886409564252e-01,4.273134078345975917e-01,5.726865921654024083e-01
9.165939886409564252e-01,4.272655483500442664e-01,5.727344516499557336e-01
9.166152602582374742e-01,4.272655483500442664e-01,5.727344516499557336e-01
9.166152602582374742e-01,4.272416186077675482e-01,5.727583813922324518e-01
9.166365318755185232e-01,4.272416186077675482e-01,5.727583813922324518e-01
9.166365318755185232e-01,4.271458996386608975e-01,5.728541003613391025e-01
9.166578034927995722e-01,4.271458996386608975e-01,5.728541003613391025e-01
9.166578034927995722e-01,4.270980401541075722e-01,5.729019598458924278e-01
9.167003467273616701e-01,4.270980401541075722e-01,5.729019598458924278e-01
9.167003467273616701e-01,4.270741104118308540e-01,5.729258895881691460e-01
9.167216183446427191e-01,4.270741104118308540e-01,5.729258895881691460e-01
9.167216183446427191e-01,4.269783914427242033e-01,5.730216085572757967e-01
9.167428899619237681e-01,4.269783914427242033e-01,5.730216085572757967e-01
9.167428899619237681e-01,4.268348129890641163e-01,5.731651870109358837e-01
9.167641615792048171e-01,4.268348129890641163e-01,5.731651870109358837e-01
9.167641615792048171e-01,4.267869535045107909e-01,5.732130464954892091e-01
9.167854331964859771e-01,4.267869535045107909e-01,5.732130464954892091e-01
9.167854331964859771e-01,4.266433750508507039e-01,5.733566249491492961e-01
9.168067048137670261e-01,4.266433750508507039e-01,5.733566249491492961e-01
9.168067048137670261e-01,4.266194453085739857e-01,5.733805546914260143e-01
9.168279764310480751e-01,4.266194453085739857e-01,5.733805546914260143e-01
9.168279764310480751e-01,4.264519371126372915e-01,5.735480628873627085e-01
9.169130629001722710e-01,4.264519371126372915e-01,5.735480628873627085e-01
9.169130629001722710e-01,4.264280073703605733e-01,5.735719926296394267e-01
9.169556061347343690e-01,4.264280073703605733e-01,5.735719926296394267e-01
9.169556061347343690e-01,4.260929909784871850e-01,5.739070090215128150e-01
9.169768777520155290e-01,4.260929909784871850e-01,5.739070090215128150e-01
9.169768777520155290e-01,4.260690612362104668e-01,5.739309387637895332e-01
9.169981493692965779e-01,4.260690612362104668e-01,5.739309387637895332e-01
9.169981493692965779e-01,4.260451314939338596e-01,5.739548685060661404e-01
9.170194209865776269e-01,4.260451314939338596e-01,5.739548685060661404e-01
9.170194209865776269e-01,4.259972720093804233e-01,5.740027279906195767e-01
9.170619642211397249e-01,4.259972720093804233e-01,5.740027279906195767e-01
9.170619642211397249e-01,4.259254827825503797e-01,5.740745172174496203e-01
9.171257790729828718e-01,4.259254827825503797e-01,5.740745172174496203e-01
9.171257790729828718e-01,4.257101151020603602e-01,5.742898848979396398e-01
9.171470506902640318e-01,4.257101151020603602e-01,5.742898848979396398e-01
9.171470506902640318e-01,4.255665366484002732e-01,5.744334633515997268e-01
9.171683223075450808e-01,4.255665366484002732e-01,5.744334633515997268e-01
9.171683223075450808e-01,4.255426069061236660e-01,5.744573930938763340e-01
9.171895939248261298e-01,4.255426069061236660e-01,5.744573930938763340e-01
9.171895939248261298e-01,4.252793797410802101e-01,5.747206202589197899e-01
9.172746803939503257e-01,4.252793797410802101e-01,5.747206202589197899e-01
9.172746803939503257e-01,4.252554499988034920e-01,5.747445500011965080e-01
9.172959520112313747e-01,4.252554499988034920e-01,5.747445500011965080e-01
9.172959520112313747e-01,4.249682930914834289e-01,5.750317069085165711e-01
9.173172236285124237e-01,4.249682930914834289e-01,5.750317069085165711e-01
9.173172236285124237e-01,4.249204336069301036e-01,5.750795663930698964e-01
9.173597668630746327e-01,4.249204336069301036e-01,5.750795663930698964e-01
9.173597668630746327e-01,4.247529254109932983e-01,5.752470745890067017e-01
9.174448533321988286e-01,4.247529254109932983e-01,5.752470745890067017e-01
9.174448533321988286e-01,4.247289956687166912e-01,5.752710043312833088e-01
9.174661249494798776e-01,4.247289956687166912e-01,5.752710043312833088e-01
9.174661249494798776e-01,4.245854172150566042e-01,5.754145827849433958e-01
9.174873965667609266e-01,4.245854172150566042e-01,5.754145827849433958e-01
9.174873965667609266e-01,4.244896982459498425e-01,5.755103017540501575e-01
9.175299398013231356e-01,4.244896982459498425e-01,5.755103017540501575e-01
9.175299398013231356e-01,4.244179090191199100e-01,5.755820909808800900e-01
9.175512114186041845e-01,4.244179090191199100e-01,5.755820909808800900e-01
9.175512114186041845e-01,4.243939792768431918e-01,5.756060207231568082e-01
9.176150262704473315e-01,4.243939792768431918e-01,5.756060207231568082e-01
9.176150262704473315e-01,4.243700495345664736e-01,5.756299504654335264e-01
9.176362978877283805e-01,4.243700495345664736e-01,5.756299504654335264e-01
9.176362978877283805e-01,4.241786115963530612e-01,5.758213884036469388e-01
9.176575695050094295e-01,4.241786115963530612e-01,5.758213884036469388e-01
9.176575695050094295e-01,4.241307521117997359e-01,5.758692478882002641e-01
9.176788411222904784e-01,4.241307521117997359e-01,5.758692478882002641e-01
9.176788411222904784e-01,4.241068223695231287e-01,5.758931776304768713e-01
9.177001127395716384e-01,4.241068223695231287e-01,5.758931776304768713e-01
9.177001127395716384e-01,4.239871736581396489e-01,5.760128263418603511e-01
9.177213843568526874e-01,4.239871736581396489e-01,5.760128263418603511e-01
9.177213843568526874e-01,4.239632439158630417e-01,5.760367560841369583e-01
9.177426559741337364e-01,4.239632439158630417e-01,5.760367560841369583e-01
9.177426559741337364e-01,4.239153844313097164e-01,5.760846155686902836e-01
9.177639275914147854e-01,4.239153844313097164e-01,5.760846155686902836e-01
9.177639275914147854e-01,4.237478762353729111e-01,5.762521237646270889e-01
9.177851992086958344e-01,4.237478762353729111e-01,5.762521237646270889e-01
9.177851992086958344e-01,4.236760870085428676e-01,5.763239129914571324e-01
9.178277424432579323e-01,4.236760870085428676e-01,5.763239129914571324e-01
9.178277424432579323e-01,4.234607193280528481e-01,5.765392806719471519e-01
9.178702856778200303e-01,4.234607193280528481e-01,5.765392806719471519e-01
9.178702856778200303e-01,4.234367895857761299e-01,5.765632104142238701e-01
9.178915572951011903e-01,4.234367895857761299e-01,5.765632104142238701e-01
9.178915572951011903e-01,4.233650003589460864e-01,5.766349996410539136e-01
9.179128289123822393e-01,4.233650003589460864e-01,5.766349996410539136e-01
9.179128289123822393e-01,4.232932111321161539e-01,5.767067888678838461e-01
9.179553721469443373e-01,4.232932111321161539e-01,5.767067888678838461e-01
9.179553721469443373e-01,4.232692813898394357e-01,5.767307186101605643e-01
9.179766437642253862e-01,4.232692813898394357e-01,5.767307186101605643e-01
9.179766437642253862e-01,4.230539137093493052e-01,5.769460862906506948e-01
9.179979153815064352e-01,4.230539137093493052e-01,5.769460862906506948e-01
9.179979153815064352e-01,4.230299839670726980e-01,5.769700160329273020e-01
9.180191869987874842e-01,4.230299839670726980e-01,5.769700160329273020e-01
9.180191869987874842e-01,4.229581947402426545e-01,5.770418052597573455e-01
9.180404586160685332e-01,4.229581947402426545e-01,5.770418052597573455e-01
9.180404586160685332e-01,4.229342649979659363e-01,5.770657350020340637e-01
9.180617302333496932e-01,4.229342649979659363e-01,5.770657350020340637e-01
9.180617302333496932e-01,4.229103352556893292e-01,5.770896647443106708e-01
9.180830018506307422e-01,4.229103352556893292e-01,5.770896647443106708e-01
9.180830018506307422e-01,4.228385460288592856e-01,5.771614539711407144e-01
9.181042734679117912e-01,4.228385460288592856e-01,5.771614539711407144e-01
9.181042734679117912e-01,4.227906865443059603e-01,5.772093134556940397e-01
9.181468167024738891e-01,4.227906865443059603e-01,5.772093134556940397e-01
9.181468167024738891e-01,4.226949675751991986e-01,5.773050324248008014e-01
9.181893599370359871e-01,4.226949675751991986e-01,5.773050324248008014e-01
9.181893599370359871e-01,4.226710378329225914e-01,5.773289621670774086e-01
9.182106315543170361e-01,4.226710378329225914e-01,5.773289621670774086e-01
9.182106315543170361e-01,4.223120916987723739e-01,5.776879083012276261e-01
9.182319031715980850e-01,4.223120916987723739e-01,5.776879083012276261e-01
9.182319031715980850e-01,4.222642322142190485e-01,5.777357677857809515e-01
9.182531747888792450e-01,4.222642322142190485e-01,5.777357677857809515e-01
9.182531747888792450e-01,4.221685132451123978e-01,5.778314867548876022e-01
9.182957180234413430e-01,4.221685132451123978e-01,5.778314867548876022e-01
9.182957180234413430e-01,4.220727942760056361e-01,5.779272057239943639e-01
9.183382612580034410e-01,4.220727942760056361e-01,5.779272057239943639e-01
9.183382612580034410e-01,4.220488645337289180e-01,5.779511354662710820e-01
9.183595328752844900e-01,4.220488645337289180e-01,5.779511354662710820e-01
9.183595328752844900e-01,4.219770753068989855e-01,5.780229246931010145e-01
9.184020761098465879e-01,4.219770753068989855e-01,5.780229246931010145e-01
9.184020761098465879e-01,4.218095671109621803e-01,5.781904328890378197e-01
9.184233477271277479e-01,4.218095671109621803e-01,5.781904328890378197e-01
9.184233477271277479e-01,4.216899183995788114e-01,5.783100816004211886e-01
9.184446193444087969e-01,4.216899183995788114e-01,5.783100816004211886e-01
9.184446193444087969e-01,4.214506209768120737e-01,5.785493790231879263e-01
9.184658909616898459e-01,4.214506209768120737e-01,5.785493790231879263e-01
9.184658909616898459e-01,4.212352532963219431e-01,5.787647467036780569e-01
9.184871625789708949e-01,4.212352532963219431e-01,5.787647467036780569e-01
9.184871625789708949e-01,4.211634640694920106e-01,5.788365359305079894e-01
9.185084341962519439e-01,4.211634640694920106e-01,5.788365359305079894e-01
9.185084341962519439e-01,4.209959558735552054e-01,5.790040441264447946e-01
9.185722490480950908e-01,4.209959558735552054e-01,5.790040441264447946e-01
9.185722490480950908e-01,4.209720261312785983e-01,5.790279738687214017e-01
9.185935206653761398e-01,4.209720261312785983e-01,5.790279738687214017e-01
9.185935206653761398e-01,4.208284476776185112e-01,5.791715523223814888e-01
9.186147922826572998e-01,4.208284476776185112e-01,5.791715523223814888e-01
9.186147922826572998e-01,4.206609394816818170e-01,5.793390605183181830e-01
9.186360638999383488e-01,4.206609394816818170e-01,5.793390605183181830e-01
9.186360638999383488e-01,4.205412907702984482e-01,5.794587092297015518e-01
9.186786071345004467e-01,4.205412907702984482e-01,5.794587092297015518e-01
9.186786071345004467e-01,4.204455718011916865e-01,5.795544281988083135e-01
9.186998787517814957e-01,4.204455718011916865e-01,5.795544281988083135e-01
9.186998787517814957e-01,4.203259230898083176e-01,5.796740769101916824e-01
9.187211503690625447e-01,4.203259230898083176e-01,5.796740769101916824e-01
9.187211503690625447e-01,4.203019933475315995e-01,5.796980066524684005e-01
9.187636936036246427e-01,4.203019933475315995e-01,5.796980066524684005e-01
9.187636936036246427e-01,4.201823446361482306e-01,5.798176553638517694e-01
9.187849652209056917e-01,4.201823446361482306e-01,5.798176553638517694e-01
9.187849652209056917e-01,4.199909066979348182e-01,5.800090933020651818e-01
9.188062368381868517e-01,4.199909066979348182e-01,5.800090933020651818e-01
9.188062368381868517e-01,4.199191174711048857e-01,5.800808825288951143e-01
9.188275084554679006e-01,4.199191174711048857e-01,5.800808825288951143e-01
9.188275084554679006e-01,4.197994687597214059e-01,5.802005312402785941e-01
9.188487800727489496e-01,4.197994687597214059e-01,5.802005312402785941e-01
9.188487800727489496e-01,4.197276795328914734e-01,5.802723204671085266e-01
9.188700516900299986e-01,4.197276795328914734e-01,5.802723204671085266e-01
9.188700516900299986e-01,4.195841010792313863e-01,5.804158989207686137e-01
9.188913233073110476e-01,4.195841010792313863e-01,5.804158989207686137e-01
9.188913233073110476e-01,4.194883821101246246e-01,5.805116178898753754e-01
9.189551381591541945e-01,4.194883821101246246e-01,5.805116178898753754e-01
9.189551381591541945e-01,4.192969441719113233e-01,5.807030558280886767e-01
9.189764097764353545e-01,4.192969441719113233e-01,5.807030558280886767e-01
9.189764097764353545e-01,4.192490846873578869e-01,5.807509153126421131e-01
9.189976813937164035e-01,4.192490846873578869e-01,5.807509153126421131e-01
9.189976813937164035e-01,4.192012252028045616e-01,5.807987747971954384e-01
9.190189530109974525e-01,4.192012252028045616e-01,5.807987747971954384e-01
9.190189530109974525e-01,4.191772954605278434e-01,5.808227045394721566e-01
9.190402246282785015e-01,4.191772954605278434e-01,5.808227045394721566e-01
9.190402246282785015e-01,4.190815764914211927e-01,5.809184235085788073e-01
9.190614962455595505e-01,4.190815764914211927e-01,5.809184235085788073e-01
9.190614962455595505e-01,4.188901385532077803e-01,5.811098614467922197e-01
9.190827678628405994e-01,4.188901385532077803e-01,5.811098614467922197e-01
9.190827678628405994e-01,4.186269113881643245e-01,5.813730886118356755e-01
9.191678543319649064e-01,4.186269113881643245e-01,5.813730886118356755e-01
9.191678543319649064e-01,4.185790519036109991e-01,5.814209480963890009e-01
9.191891259492459554e-01,4.185790519036109991e-01,5.814209480963890009e-01
9.191891259492459554e-01,4.185311924190576738e-01,5.814688075809423262e-01
9.192103975665270044e-01,4.185311924190576738e-01,5.814688075809423262e-01
9.192103975665270044e-01,4.185072626767809556e-01,5.814927373232190444e-01
9.192316691838080533e-01,4.185072626767809556e-01,5.814927373232190444e-01
9.192316691838080533e-01,4.184594031922276303e-01,5.815405968077723697e-01
9.192954840356512003e-01,4.184594031922276303e-01,5.815405968077723697e-01
9.192954840356512003e-01,4.184115437076743049e-01,5.815884562923256951e-01
9.193167556529322493e-01,4.184115437076743049e-01,5.815884562923256951e-01
9.193167556529322493e-01,4.183636842231208686e-01,5.816363157768791314e-01
9.193380272702134093e-01,4.183636842231208686e-01,5.816363157768791314e-01
9.193380272702134093e-01,4.182918949962909361e-01,5.817081050037090639e-01
9.193592988874944583e-01,4.182918949962909361e-01,5.817081050037090639e-01
9.193592988874944583e-01,4.181961760271841744e-01,5.818038239728158256e-01
9.193805705047755072e-01,4.181961760271841744e-01,5.818038239728158256e-01
9.193805705047755072e-01,4.181243868003541309e-01,5.818756131996458691e-01
9.194018421220565562e-01,4.181243868003541309e-01,5.818756131996458691e-01
9.194018421220565562e-01,4.180765273158008055e-01,5.819234726841991945e-01
9.194231137393376052e-01,4.180765273158008055e-01,5.819234726841991945e-01
9.194231137393376052e-01,4.179568786044174367e-01,5.820431213955825633e-01
9.194443853566186542e-01,4.179568786044174367e-01,5.820431213955825633e-01
9.194443853566186542e-01,4.178850893775873931e-01,5.821149106224126069e-01
9.194656569738997032e-01,4.178850893775873931e-01,5.821149106224126069e-01
9.194656569738997032e-01,4.177415109239273061e-01,5.822584890760726939e-01
9.194869285911807522e-01,4.177415109239273061e-01,5.822584890760726939e-01
9.194869285911807522e-01,4.176697216970973736e-01,5.823302783029026264e-01
9.195082002084618011e-01,4.176697216970973736e-01,5.823302783029026264e-01
9.195082002084618011e-01,4.176457919548206554e-01,5.823542080451793446e-01
9.195294718257429611e-01,4.176457919548206554e-01,5.823542080451793446e-01
9.195294718257429611e-01,4.176218622125439373e-01,5.823781377874560627e-01
9.195507434430240101e-01,4.176218622125439373e-01,5.823781377874560627e-01
9.195507434430240101e-01,4.174782837588839612e-01,5.825217162411160388e-01
9.195720150603050591e-01,4.174782837588839612e-01,5.825217162411160388e-01
9.195720150603050591e-01,4.174304242743305249e-01,5.825695757256694751e-01
9.196358299121482061e-01,4.174304242743305249e-01,5.825695757256694751e-01
9.196358299121482061e-01,4.171671971092871800e-01,5.828328028907128200e-01
9.196571015294292550e-01,4.171671971092871800e-01,5.828328028907128200e-01
9.196571015294292550e-01,4.170714781401804183e-01,5.829285218598195817e-01
9.196783731467103040e-01,4.170714781401804183e-01,5.829285218598195817e-01
9.196783731467103040e-01,4.170475483979037001e-01,5.829524516020962999e-01
9.197209163812725130e-01,4.170475483979037001e-01,5.829524516020962999e-01
9.197209163812725130e-01,4.169039699442437241e-01,5.830960300557562759e-01
9.197634596158346110e-01,4.169039699442437241e-01,5.830960300557562759e-01
9.197634596158346110e-01,4.164971643255401812e-01,5.835028356744598188e-01
9.197847312331156600e-01,4.164971643255401812e-01,5.835028356744598188e-01
9.197847312331156600e-01,4.164493048409868559e-01,5.835506951590131441e-01
9.198060028503967089e-01,4.164493048409868559e-01,5.835506951590131441e-01
9.198060028503967089e-01,4.164253750987101377e-01,5.835746249012898623e-01
9.198272744676777579e-01,4.164253750987101377e-01,5.835746249012898623e-01
9.198272744676777579e-01,4.162578669027734435e-01,5.837421330972265565e-01
9.199123609368020649e-01,4.162578669027734435e-01,5.837421330972265565e-01
9.199123609368020649e-01,4.162100074182201181e-01,5.837899925817798819e-01
9.199336325540831139e-01,4.162100074182201181e-01,5.837899925817798819e-01
9.199336325540831139e-01,4.161860776759434000e-01,5.838139223240566000e-01
9.199761757886452118e-01,4.161860776759434000e-01,5.838139223240566000e-01
9.199761757886452118e-01,4.160903587068367493e-01,5.839096412931632507e-01
9.199974474059262608e-01,4.160903587068367493e-01,5.839096412931632507e-01
9.199974474059262608e-01,4.160664289645600311e-01,5.839335710354399689e-01
9.200187190232073098e-01,4.160664289645600311e-01,5.839335710354399689e-01
9.200187190232073098e-01,4.159946397377299876e-01,5.840053602622700124e-01
9.200612622577694077e-01,4.159946397377299876e-01,5.840053602622700124e-01
9.200612622577694077e-01,4.159228505108999441e-01,5.840771494891000559e-01
9.200825338750505678e-01,4.159228505108999441e-01,5.840771494891000559e-01
9.200825338750505678e-01,4.158749910263466187e-01,5.841250089736533813e-01
9.201038054923316167e-01,4.158749910263466187e-01,5.841250089736533813e-01
9.201038054923316167e-01,4.157314125726866427e-01,5.842685874273133573e-01
9.201250771096126657e-01,4.157314125726866427e-01,5.842685874273133573e-01
9.201250771096126657e-01,4.156117638613031628e-01,5.843882361386968372e-01
9.201463487268937147e-01,4.156117638613031628e-01,5.843882361386968372e-01
9.201463487268937147e-01,4.155399746344732304e-01,5.844600253655267696e-01
9.202314351960179106e-01,4.155399746344732304e-01,5.844600253655267696e-01
9.202314351960179106e-01,4.154921151499197940e-01,5.845078848500802060e-01
9.202527068132990706e-01,4.154921151499197940e-01,5.845078848500802060e-01
9.202527068132990706e-01,4.154203259230898615e-01,5.845796740769101385e-01
9.202739784305801196e-01,4.154203259230898615e-01,5.845796740769101385e-01
9.202739784305801196e-01,4.153006772117063816e-01,5.846993227882936184e-01
9.202952500478611686e-01,4.153006772117063816e-01,5.846993227882936184e-01
9.202952500478611686e-01,4.149895905621096004e-01,5.850104094378903996e-01
9.203377932824232666e-01,4.149895905621096004e-01,5.850104094378903996e-01
9.203377932824232666e-01,4.146545741702362120e-01,5.853454258297637880e-01
9.203590648997043155e-01,4.146545741702362120e-01,5.853454258297637880e-01
9.203590648997043155e-01,4.145588552011294503e-01,5.854411447988705497e-01
9.203803365169853645e-01,4.145588552011294503e-01,5.854411447988705497e-01
9.203803365169853645e-01,4.143913470051927561e-01,5.856086529948072439e-01
9.204228797515474625e-01,4.143913470051927561e-01,5.856086529948072439e-01
9.204228797515474625e-01,4.143434875206394308e-01,5.856565124793605692e-01
9.204441513688286225e-01,4.143434875206394308e-01,5.856565124793605692e-01
9.204441513688286225e-01,4.142477685515326691e-01,5.857522314484673309e-01
9.204654229861096715e-01,4.142477685515326691e-01,5.857522314484673309e-01
9.204654229861096715e-01,4.142238388092560619e-01,5.857761611907439381e-01
9.205292378379528184e-01,4.142238388092560619e-01,5.857761611907439381e-01
9.205292378379528184e-01,4.141281198401493002e-01,5.858718801598506998e-01
9.205505094552338674e-01,4.141281198401493002e-01,5.858718801598506998e-01
9.205505094552338674e-01,4.139845413864892132e-01,5.860154586135107868e-01
9.205717810725149164e-01,4.139845413864892132e-01,5.860154586135107868e-01
9.205717810725149164e-01,4.138409629328292372e-01,5.861590370671707628e-01
9.205930526897959654e-01,4.138409629328292372e-01,5.861590370671707628e-01
9.205930526897959654e-01,4.135298762832324559e-01,5.864701237167675441e-01
9.206355959243581744e-01,4.135298762832324559e-01,5.864701237167675441e-01
9.206355959243581744e-01,4.134580870564024124e-01,5.865419129435975876e-01
9.206781391589202723e-01,4.134580870564024124e-01,5.865419129435975876e-01
9.206781391589202723e-01,4.132427193759122819e-01,5.867572806240877181e-01
9.206994107762013213e-01,4.132427193759122819e-01,5.867572806240877181e-01
9.206994107762013213e-01,4.131948598913589565e-01,5.868051401086410435e-01
9.207419540107634193e-01,4.131948598913589565e-01,5.868051401086410435e-01
9.207419540107634193e-01,4.131230706645289130e-01,5.868769293354710870e-01
9.207844972453255172e-01,4.131230706645289130e-01,5.868769293354710870e-01
9.207844972453255172e-01,4.130991409222523059e-01,5.869008590777476941e-01
9.208057688626066772e-01,4.130991409222523059e-01,5.869008590777476941e-01
9.208057688626066772e-01,4.129077029840388935e-01,5.870922970159611065e-01
9.208270404798877262e-01,4.129077029840388935e-01,5.870922970159611065e-01
9.208270404798877262e-01,4.127401947881020883e-01,5.872598052118979117e-01
9.208483120971687752e-01,4.127401947881020883e-01,5.872598052118979117e-01
9.208483120971687752e-01,4.126923353035487629e-01,5.873076646964512371e-01
9.208695837144498242e-01,4.126923353035487629e-01,5.873076646964512371e-01
9.208695837144498242e-01,4.126444758189954376e-01,5.873555241810045624e-01
9.208908553317308732e-01,4.126444758189954376e-01,5.873555241810045624e-01
9.208908553317308732e-01,4.125726865921653941e-01,5.874273134078346059e-01
9.209121269490119222e-01,4.125726865921653941e-01,5.874273134078346059e-01
9.209121269490119222e-01,4.125248271076120687e-01,5.874751728923879313e-01
9.209546701835740201e-01,4.125248271076120687e-01,5.874751728923879313e-01
9.209546701835740201e-01,4.121180214889085258e-01,5.878819785110914742e-01
9.209759418008550691e-01,4.121180214889085258e-01,5.878819785110914742e-01
9.209759418008550691e-01,4.120701620043552005e-01,5.879298379956447995e-01
9.209972134181362291e-01,4.120701620043552005e-01,5.879298379956447995e-01
9.209972134181362291e-01,4.119505132929718316e-01,5.880494867070281684e-01
9.210184850354172781e-01,4.119505132929718316e-01,5.880494867070281684e-01
9.210184850354172781e-01,4.119026538084185063e-01,5.880973461915814937e-01
9.210397566526983271e-01,4.119026538084185063e-01,5.880973461915814937e-01
9.210397566526983271e-01,4.115676374165450069e-01,5.884323625834549931e-01
9.210397566526983271e-01,4.115197779319916815e-01,5.884802220680083185e-01
9.210822998872604250e-01,4.115197779319916815e-01,5.884802220680083185e-01
9.210822998872604250e-01,4.113761994783315945e-01,5.886238005216684055e-01
9.211035715045414740e-01,4.113761994783315945e-01,5.886238005216684055e-01
9.211035715045414740e-01,4.111608317978415750e-01,5.888391682021584250e-01
9.211673863563846210e-01,4.111608317978415750e-01,5.888391682021584250e-01
9.211673863563846210e-01,4.111369020555648568e-01,5.888630979444351432e-01
9.212099295909468299e-01,4.111369020555648568e-01,5.888630979444351432e-01
9.212099295909468299e-01,4.109933236019047698e-01,5.890066763980952302e-01
9.212312012082278789e-01,4.109933236019047698e-01,5.890066763980952302e-01
9.212312012082278789e-01,4.108736748905214009e-01,5.891263251094785991e-01
9.212524728255089279e-01,4.108736748905214009e-01,5.891263251094785991e-01
9.212524728255089279e-01,4.108497451482447937e-01,5.891502548517552063e-01
9.212737444427899769e-01,4.108497451482447937e-01,5.891502548517552063e-01
9.212737444427899769e-01,4.107540261791380320e-01,5.892459738208619680e-01
9.212950160600710259e-01,4.107540261791380320e-01,5.892459738208619680e-01
9.212950160600710259e-01,4.105625882409246197e-01,5.894374117590753803e-01
9.213801025291953328e-01,4.105625882409246197e-01,5.894374117590753803e-01
9.213801025291953328e-01,4.105147287563712943e-01,5.894852712436287057e-01
9.214013741464763818e-01,4.105147287563712943e-01,5.894852712436287057e-01
